CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score
12576.0,57,5,1315.83,3,4,4,344
17930.0,57,5,1740.48,3,4,4,344
18170.0,55,3,980.31,3,4,4,344
15839.0,55,3,1048.49,3,4,4,344
13772.0,55,3,1122.63,3,4,4,344
15427.0,55,3,1430.54,3,4,4,344
15407.0,55,4,1046.74,3,4,4,344
16676.0,55,4,1592.12,3,4,4,344
12645.0,55,4,1775.18,3,4,4,344
14404.0,55,5,1320.09,3,4,4,344
13634.0,55,5,1547.36,3,4,4,344
14387.0,54,3,1727.6,3,4,4,344
16637.0,54,4,1154.47,3,4,4,344
16612.0,54,4,1187.66,3,4,4,344
18016.0,54,4,1321.01,3,4,4,344
17043.0,54,4,1735.18,3,4,4,344
13824.0,54,5,1698.94,3,4,4,344
15493.0,54,5,1953.41,3,4,4,344
17289.0,53,3,931.02,3,4,4,344
13867.0,53,3,1005.09,3,4,4,344
14959.0,86,4,695.42,3,4,3,343
17921.0,86,4,820.23,3,4,3,343
18136.0,85,3,784.33,3,4,3,343
15756.0,83,4,528.01,3,4,3,343
17214.0,82,5,888.07,3,4,3,343
15831.0,80,3,794.64,3,4,3,343
17064.0,80,3,855.45,3,4,3,343
13865.0,80,4,501.56,3,4,3,343
15038.0,80,5,566.86,3,4,3,343
17180.0,78,4,783.97,3,4,3,343
16206.0,76,4,537.06,3,4,3,343
13637.0,74,3,804.3,3,4,3,343
14273.0,73,4,559.97,3,4,3,343
16621.0,73,4,813.48,3,4,3,343
15807.0,72,3,903.9,3,4,3,343
17007.0,72,4,682.81,3,4,3,343
14504.0,69,4,673.26,3,4,3,343
15806.0,68,3,784.58,3,4,3,343
16444.0,68,4,654.67,3,4,3,343
15656.0,67,4,748.5,3,4,3,343
16750.0,66,5,623.93,3,4,3,343
16554.0,64,3,837.1,3,4,3,343
15865.0,62,3,895.13,3,4,3,343
17373.0,62,4,646.92,3,4,3,343
15669.0,62,4,684.34,3,4,3,343
14077.0,62,5,499.42,3,4,3,343
13524.0,62,5,680.18,3,4,3,343
16235.0,62,5,867.31,3,4,3,343
14167.0,61,4,562.59,3,4,3,343
16043.0,59,4,773.99,3,4,3,343
15809.0,58,5,515.77,3,4,3,343
17703.0,57,3,798.74,3,4,3,343
17979.0,57,4,732.41,3,4,3,343
15707.0,57,4,916.98,3,4,3,343
15952.0,55,4,781.91,3,4,3,343
15618.0,54,4,776.85,3,4,3,343
16362.0,54,5,709.99,3,4,3,343
14623.0,54,5,886.7,3,4,3,343
17886.0,53,3,869.28,3,4,3,343
13592.0,57,4,247.96,3,4,2,342
16253.0,88,2,3683.86,3,3,5,335
13224.0,82,2,2155.95,3,3,5,335
12876.0,79,2,2218.02,3,3,5,335
17679.0,74,2,1992.11,3,3,5,335
14306.0,73,2,2093.32,3,3,5,335
17672.0,72,2,3178.17,3,3,5,335
12397.0,57,2,2409.9,3,3,5,335
17084.0,57,2,2747.99,3,3,5,335
17082.0,55,2,2003.85,3,3,5,335
13365.0,55,2,2225.37,3,3,5,335
16160.0,87,2,1025.44,3,3,4,334
14389.0,87,2,1043.46,3,3,4,334
13989.0,87,2,1266.08,3,3,4,334
12394.0,85,2,1272.48,3,3,4,334
14857.0,81,2,1173.12,3,3,4,334
16950.0,78,2,1006.56,3,3,4,334
15620.0,78,2,1128.69,3,3,4,334
14567.0,78,2,1530.36,3,3,4,334
16934.0,76,2,931.03,3,3,4,334
13805.0,74,2,924.6,3,3,4,334
13032.0,74,2,1010.18,3,3,4,334
13849.0,73,2,1537.95,3,3,4,334
12370.0,73,2,1677.67,3,3,4,334
13761.0,72,2,1070.65,3,3,4,334
14261.0,72,2,1163.45,3,3,4,334
13918.0,71,2,1212.84,3,3,4,334
12546.0,68,2,1161.5,3,3,4,334
17004.0,68,2,1312.14,3,3,4,334
15630.0,67,2,1186.35,3,3,4,334
14001.0,67,2,1741.84,3,3,4,334
12371.0,66,2,1887.96,3,3,4,334
15791.0,65,2,1612.69,3,3,4,334
17018.0,62,2,920.1,3,3,4,334
15478.0,62,2,1399.92,3,3,4,334
13421.0,62,2,1833.71,3,3,4,334
13726.0,60,2,1079.66,3,3,4,334
16053.0,54,2,1511.95,3,3,4,334
12849.0,53,2,1010.29,3,3,4,334
15763.0,53,2,1086.92,3,3,4,334
15339.0,88,2,574.07,3,3,3,333
15181.0,88,3,689.48,3,3,3,333
16882.0,88,3,705.12,3,3,3,333
12413.0,88,3,758.1,3,3,3,333
15762.0,87,2,583.75,3,3,3,333
15244.0,87,2,631.57,3,3,3,333
15757.0,87,2,714.42,3,3,3,333
15315.0,86,2,570.5,3,3,3,333
13049.0,86,2,656.68,3,3,3,333
13023.0,86,2,689.9,3,3,3,333
13276.0,85,2,590.93,3,3,3,333
13169.0,85,2,712.88,3,3,3,333
12781.0,85,2,826.74,3,3,3,333
16518.0,83,2,484.32,3,3,3,333
17552.0,82,2,631.89,3,3,3,333
14128.0,82,2,637.5,3,3,3,333
14451.0,82,2,643.9,3,3,3,333
17462.0,82,2,675.69,3,3,3,333
14529.0,82,3,578.61,3,3,3,333
13109.0,81,2,786.54,3,3,3,333
16136.0,81,3,709.38,3,3,3,333
14775.0,80,2,605.34,3,3,3,333
18160.0,79,2,638.06,3,3,3,333
15272.0,79,2,721.94,3,3,3,333
14421.0,79,2,813.11,3,3,3,333
17169.0,79,2,835.78,3,3,3,333
16121.0,79,2,854.66,3,3,3,333
16770.0,79,3,494.9,3,3,3,333
18228.0,78,2,779.9,3,3,3,333
12940.0,76,2,899.69,3,3,3,333
12794.0,75,2,860.41,3,3,3,333
17734.0,75,3,700.63,3,3,3,333
16734.0,74,3,646.76,3,3,3,333
16730.0,74,3,743.11,3,3,3,333
12596.0,73,2,618.27,3,3,3,333
17934.0,73,2,704.25,3,3,3,333
16470.0,73,3,536.43,3,3,3,333
18252.0,72,2,518.27,3,3,3,333
15469.0,72,2,538.55,3,3,3,333
12556.0,72,2,599.56,3,3,3,333
17764.0,72,2,772.55,3,3,3,333
15587.0,72,3,568.8,3,3,3,333
18149.0,72,3,612.08,3,3,3,333
16099.0,72,3,731.9,3,3,3,333
17361.0,71,3,488.2,3,3,3,333
15068.0,68,2,553.36,3,3,3,333
17423.0,68,2,698.41,3,3,3,333
14997.0,68,3,546.2,3,3,3,333
16325.0,68,3,594.24,3,3,3,333
16023.0,68,3,719.81,3,3,3,333
15215.0,68,3,734.94,3,3,3,333
13601.0,67,2,693.32,3,3,3,333
13652.0,67,2,786.28,3,3,3,333
15821.0,66,2,570.96,3,3,3,333
14754.0,66,2,638.05,3,3,3,333
16208.0,66,2,664.26,3,3,3,333
15990.0,66,2,792.11,3,3,3,333
12879.0,66,3,573.22,3,3,3,333
16418.0,66,3,631.12,3,3,3,333
17459.0,65,2,657.3,3,3,3,333
13416.0,65,2,712.5,3,3,3,333
17414.0,65,2,778.0,3,3,3,333
17545.0,65,3,642.32,3,3,3,333
14412.0,64,2,770.03,3,3,3,333
13812.0,64,3,539.0,3,3,3,333
17447.0,62,2,541.53,3,3,3,333
14179.0,62,2,701.57,3,3,3,333
13566.0,62,2,856.84,3,3,3,333
13617.0,62,3,544.18,3,3,3,333
17796.0,62,3,575.35,3,3,3,333
12571.0,61,2,519.61,3,3,3,333
16969.0,61,3,650.41,3,3,3,333
13292.0,60,2,578.94,3,3,3,333
17733.0,60,2,692.19,3,3,3,333
16825.0,60,2,775.18,3,3,3,333
16960.0,60,3,507.05,3,3,3,333
16747.0,59,2,836.06,3,3,3,333
16706.0,59,3,531.35,3,3,3,333
16014.0,59,3,646.83,3,3,3,333
18205.0,58,2,517.36,3,3,3,333
14636.0,58,2,609.85,3,3,3,333
17076.0,58,2,689.58,3,3,3,333
16221.0,58,2,694.12,3,3,3,333
15252.0,58,2,740.78,3,3,3,333
14815.0,58,2,778.5,3,3,3,333
17351.0,58,3,587.15,3,3,3,333
15651.0,58,3,646.3,3,3,3,333
14592.0,57,3,557.94,3,3,3,333
18035.0,57,3,713.89,3,3,3,333
13759.0,55,2,659.41,3,3,3,333
16488.0,55,3,498.8,3,3,3,333
13155.0,55,3,592.06,3,3,3,333
16357.0,55,3,658.88,3,3,3,333
15330.0,54,2,714.96,3,3,3,333
17158.0,54,2,853.18,3,3,3,333
18150.0,54,3,566.58,3,3,3,333
15406.0,53,2,510.71,3,3,3,333
17637.0,53,2,547.06,3,3,3,333
15573.0,53,2,591.19,3,3,3,333
15103.0,53,2,703.36,3,3,3,333
14050.0,53,2,746.36,3,3,3,333
16284.0,53,2,812.68,3,3,3,333
13643.0,53,3,519.44,3,3,3,333
16374.0,88,2,466.73,3,3,2,332
15048.0,87,3,282.3,3,3,2,332
17483.0,87,3,414.04,3,3,2,332
14538.0,86,2,388.25,3,3,2,332
14067.0,85,2,374.7,3,3,2,332
16354.0,85,2,395.8,3,3,2,332
14029.0,85,2,467.66,3,3,2,332
16685.0,83,2,324.24,3,3,2,332
16385.0,82,2,407.66,3,3,2,332
13473.0,82,2,422.64,3,3,2,332
13919.0,81,2,384.81,3,3,2,332
15840.0,80,2,355.56,3,3,2,332
17489.0,80,2,376.64,3,3,2,332
17190.0,80,2,444.74,3,3,2,332
16203.0,80,3,422.2,3,3,2,332
13930.0,79,2,337.34,3,3,2,332
13487.0,79,2,382.25,3,3,2,332
13827.0,79,3,409.8,3,3,2,332
16239.0,78,2,414.2,3,3,2,332
17892.0,78,3,244.1,3,3,2,332
14780.0,76,2,447.68,3,3,2,332
15440.0,76,3,383.68,3,3,2,332
15468.0,73,2,467.51,3,3,2,332
15754.0,73,3,458.57,3,3,2,332
14427.0,72,2,363.34,3,3,2,332
15121.0,72,2,457.72,3,3,2,332
17420.0,72,2,467.98,3,3,2,332
16593.0,72,3,330.03,3,3,2,332
14731.0,69,3,380.02,3,3,2,332
16768.0,69,3,478.09,3,3,2,332
14379.0,66,2,348.1,3,3,2,332
14690.0,66,2,355.05,3,3,2,332
18261.0,65,2,324.24,3,3,2,332
12895.0,64,2,372.8,3,3,2,332
17418.0,64,2,463.46,3,3,2,332
16018.0,61,2,408.9,3,3,2,332
13145.0,61,3,323.52,3,3,2,332
15018.0,60,2,384.96,3,3,2,332
15847.0,60,2,389.27,3,3,2,332
12552.0,60,2,437.82,3,3,2,332
13904.0,59,2,332.64,3,3,2,332
16884.0,59,2,429.84,3,3,2,332
12808.0,58,2,354.25,3,3,2,332
17078.0,58,2,378.2,3,3,2,332
18081.0,58,3,343.45,3,3,2,332
12577.0,57,2,430.71,3,3,2,332
14517.0,55,2,330.45,3,3,2,332
16372.0,55,2,355.73,3,3,2,332
16243.0,55,2,409.1,3,3,2,332
12832.0,54,2,383.03,3,3,2,332
15522.0,54,2,397.99,3,3,2,332
18036.0,54,3,403.12,3,3,2,332
12990.0,53,3,409.5,3,3,2,332
13666.0,82,3,84.65,3,3,1,331
14798.0,74,3,173.74,3,3,1,331
17024.0,67,3,95.85,3,3,1,331
15516.0,66,3,62.43,3,3,1,331
17816.0,58,3,20.35,3,3,1,331
13422.0,86,1,2626.3,3,2,5,325
12454.0,78,1,3528.34,3,2,5,325
12357.0,55,1,6207.67,3,2,5,325
17313.0,53,1,2328.84,3,2,5,325
13763.0,85,1,1714.96,3,2,4,324
16380.0,83,1,1743.15,3,2,4,324
12607.0,82,1,1579.51,3,2,4,324
12446.0,79,1,1002.31,3,2,4,324
13853.0,79,1,1090.14,3,2,4,324
13878.0,76,1,1271.57,3,2,4,324
17244.0,75,1,954.9,3,2,4,324
16563.0,75,1,1077.74,3,2,4,324
14015.0,74,1,917.34,3,2,4,324
12611.0,74,1,1193.32,3,2,4,324
16260.0,72,1,1035.45,3,2,4,324
17354.0,72,1,1393.06,3,2,4,324
12398.0,67,1,1635.66,3,2,4,324
15576.0,59,1,921.37,3,2,4,324
15255.0,88,1,890.85,3,2,3,323
16140.0,87,1,601.04,3,2,3,323
15300.0,86,1,496.44,3,2,3,323
14317.0,86,1,508.58,3,2,3,323
12420.0,85,1,600.39,3,2,3,323
13587.0,85,1,712.4,3,2,3,323
13689.0,85,1,910.0,3,2,3,323
13260.0,83,1,557.62,3,2,3,323
15193.0,82,1,499.32,3,2,3,323
15211.0,82,1,511.34,3,2,3,323
12772.0,81,1,892.47,3,2,3,323
12667.0,80,1,620.13,3,2,3,323
13464.0,80,1,674.68,3,2,3,323
12631.0,79,1,640.5,3,2,3,323
17520.0,75,1,546.81,3,2,3,323
12475.0,75,1,723.38,3,2,3,323
15066.0,75,1,893.59,3,2,3,323
12863.0,74,1,521.2,3,2,3,323
15006.0,73,1,480.38,3,2,3,323
14923.0,72,1,749.1,3,2,3,323
15677.0,71,1,657.23,3,2,3,323
15000.0,69,1,490.52,3,2,3,323
13176.0,68,1,481.49,3,2,3,323
15142.0,68,1,498.74,3,2,3,323
14474.0,68,1,547.66,3,2,3,323
13165.0,68,1,666.84,3,2,3,323
16491.0,68,1,731.5,3,2,3,323
16056.0,67,1,650.75,3,2,3,323
16708.0,67,1,656.63,3,2,3,323
17712.0,66,1,522.91,3,2,3,323
16345.0,66,1,565.46,3,2,3,323
14158.0,62,1,507.66,3,2,3,323
13278.0,62,1,542.73,3,2,3,323
13607.0,62,1,675.51,3,2,3,323
17951.0,61,1,599.04,3,2,3,323
16127.0,61,1,656.25,3,2,3,323
15830.0,59,1,576.0,3,2,3,323
15275.0,59,1,615.14,3,2,3,323
16367.0,59,1,633.58,3,2,3,323
18104.0,59,1,754.64,3,2,3,323
13721.0,58,1,524.14,3,2,3,323
16602.0,58,1,528.08,3,2,3,323
18022.0,57,1,612.72,3,2,3,323
12638.0,55,1,671.69,3,2,3,323
17623.0,54,1,527.05,3,2,3,323
17761.0,54,1,712.78,3,2,3,323
18216.0,53,1,481.75,3,2,3,323
13329.0,53,1,484.8,3,2,3,323
15043.0,53,1,537.0,3,2,3,323
16732.0,53,1,603.75,3,2,3,323
16505.0,53,1,777.6,3,2,3,323
16881.0,88,1,432.0,3,2,2,322
15739.0,88,1,449.12,3,2,2,322
14184.0,88,1,452.89,3,2,2,322
17222.0,87,1,328.65,3,2,2,322
16803.0,87,1,332.3,3,2,2,322
16758.0,87,1,369.34,3,2,2,322
14396.0,87,1,377.64,3,2,2,322
15127.0,87,1,406.53,3,2,2,322
13845.0,86,1,312.98,3,2,2,322
15766.0,86,1,315.06,3,2,2,322
15837.0,86,1,391.98,3,2,2,322
15264.0,86,1,393.74,3,2,2,322
13602.0,86,1,428.89,3,2,2,322
14819.0,86,2,272.07,3,2,2,322
12519.0,85,1,330.84,3,2,2,322
12740.0,85,1,427.6,3,2,2,322
13359.0,85,1,439.56,3,2,2,322
12492.0,85,2,263.21,3,2,2,322
16595.0,83,1,360.16,3,2,2,322
16776.0,82,1,371.54,3,2,2,322
16982.0,82,1,384.06,3,2,2,322
13352.0,82,1,397.98,3,2,2,322
15553.0,82,1,428.93,3,2,2,322
12824.0,81,1,397.12,3,2,2,322
14761.0,80,2,255.9,3,2,2,322
14537.0,79,1,355.56,3,2,2,322
17614.0,79,1,386.32,3,2,2,322
14555.0,79,2,312.54,3,2,2,322
17771.0,78,2,245.81,3,2,2,322
16052.0,76,1,362.06,3,2,2,322
15994.0,76,1,414.27,3,2,2,322
13034.0,76,1,476.91,3,2,2,322
13760.0,76,2,286.79,3,2,2,322
16674.0,76,2,304.24,3,2,2,322
13923.0,75,1,351.13,3,2,2,322
17205.0,75,1,384.08,3,2,2,322
16737.0,75,1,417.6,3,2,2,322
15678.0,74,1,352.7,3,2,2,322
13594.0,74,1,396.97,3,2,2,322
16123.0,73,1,307.78,3,2,2,322
17973.0,73,1,337.04,3,2,2,322
16826.0,73,1,341.7,3,2,2,322
15803.0,73,1,415.82,3,2,2,322
13897.0,72,1,311.16,3,2,2,322
14484.0,72,1,321.92,3,2,2,322
16177.0,72,1,331.95,3,2,2,322
15664.0,72,1,386.43,3,2,2,322
13245.0,72,1,430.5,3,2,2,322
14638.0,72,1,443.6,3,2,2,322
13573.0,72,2,290.25,3,2,2,322
13974.0,71,1,413.59,3,2,2,322
12403.0,71,1,427.7,3,2,2,322
14967.0,71,1,463.8,3,2,2,322
13917.0,71,2,272.04,3,2,2,322
15592.0,68,1,388.58,3,2,2,322
14139.0,68,1,415.82,3,2,2,322
18240.0,68,1,422.58,3,2,2,322
16742.0,68,1,464.9,3,2,2,322
15345.0,67,1,393.54,3,2,2,322
15158.0,67,1,401.4,3,2,2,322
16071.0,66,1,326.24,3,2,2,322
12448.0,66,1,449.45,3,2,2,322
15659.0,65,1,306.45,3,2,2,322
18276.0,65,1,335.86,3,2,2,322
17878.0,65,1,379.45,3,2,2,322
14752.0,65,1,389.64,3,2,2,322
15014.0,65,2,257.67,3,2,2,322
14716.0,65,2,307.51,3,2,2,322
17839.0,64,1,318.15,3,2,2,322
15385.0,62,1,316.88,3,2,2,322
18067.0,62,1,396.33,3,2,2,322
17255.0,62,2,291.48,3,2,2,322
15360.0,61,1,427.93,3,2,2,322
16836.0,61,2,251.87,3,2,2,322
13544.0,61,2,276.06,3,2,2,322
16830.0,60,1,325.91,3,2,2,322
16971.0,60,1,357.21,3,2,2,322
12491.0,60,1,460.4,3,2,2,322
18270.0,60,2,283.15,3,2,2,322
14528.0,59,1,364.22,3,2,2,322
18164.0,59,1,399.65,3,2,2,322
12544.0,58,1,372.7,3,2,2,322
15551.0,58,1,436.06,3,2,2,322
15010.0,57,1,308.94,3,2,2,322
12944.0,57,1,317.56,3,2,2,322
15597.0,57,1,324.57,3,2,2,322
16318.0,57,1,328.15,3,2,2,322
14150.0,57,1,352.46,3,2,2,322
16555.0,57,2,285.89,3,2,2,322
15025.0,55,1,361.96,3,2,2,322
15870.0,54,1,351.44,3,2,2,322
15153.0,53,1,329.25,3,2,2,322
16863.0,53,1,338.55,3,2,2,322
15957.0,53,1,428.89,3,2,2,322
13272.0,53,2,276.56,3,2,2,322
12512.0,88,2,132.18,3,2,1,321
13792.0,88,2,195.55,3,2,1,321
13283.0,81,2,93.66,3,2,1,321
16861.0,81,2,173.76,3,2,1,321
14624.0,79,2,225.85,3,2,1,321
14495.0,72,2,123.8,3,2,1,321
15565.0,72,2,173.16,3,2,1,321
13669.0,72,2,218.55,3,2,1,321
17186.0,68,2,144.0,3,2,1,321
18147.0,67,2,179.34,3,2,1,321
17928.0,67,2,212.54,3,2,1,321
17917.0,67,2,227.87,3,2,1,321
16454.0,66,2,6.9,3,2,1,321
12522.0,61,2,192.72,3,2,1,321
17166.0,60,2,206.34,3,2,1,321
14995.0,60,2,231.98,3,2,1,321
15612.0,58,2,195.15,3,2,1,321
13651.0,57,2,94.2,3,2,1,321
15526.0,55,2,148.44,3,2,1,321
17608.0,55,2,191.99,3,2,1,321
13177.0,86,1,282.45,3,1,2,312
16432.0,86,1,287.4,3,1,2,312
13504.0,86,1,295.93,3,1,2,312
13806.0,85,1,256.38,3,1,2,312
13259.0,83,1,283.18,3,1,2,312
16104.0,83,1,298.21,3,1,2,312
16793.0,79,1,243.84,3,1,2,312
14975.0,79,1,279.94,3,1,2,312
16430.0,79,1,300.85,3,1,2,312
16413.0,78,1,262.2,3,1,2,312
17201.0,75,1,289.78,3,1,2,312
16848.0,74,1,281.42,3,1,2,312
17824.0,73,1,298.4,3,1,2,312
15277.0,68,1,255.9,3,1,2,312
14764.0,68,1,278.3,3,1,2,312
15320.0,66,1,267.13,3,1,2,312
12430.0,65,1,256.4,3,1,2,312
16648.0,64,1,290.66,3,1,2,312
16601.0,62,1,242.7,3,1,2,312
13103.0,61,1,243.94,3,1,2,312
15667.0,61,1,301.32,3,1,2,312
17403.0,58,1,263.92,3,1,2,312
12838.0,55,1,281.16,3,1,2,312
17382.0,87,1,65.4,3,1,1,311
13947.0,87,1,90.6,3,1,1,311
12789.0,87,1,91.85,3,1,1,311
14054.0,87,1,92.46,3,1,1,311
18033.0,87,1,93.82,3,1,1,311
16106.0,87,1,108.38,3,1,1,311
17647.0,87,1,133.06,3,1,1,311
13483.0,87,1,140.34,3,1,1,311
15937.0,86,1,145.35,3,1,1,311
12923.0,86,1,172.82,3,1,1,311
14518.0,86,1,174.37,3,1,1,311
16895.0,86,1,202.27,3,1,1,311
13348.0,86,1,233.76,3,1,1,311
14792.0,85,1,6.2,3,1,1,311
13876.0,85,1,122.7,3,1,1,311
17030.0,85,1,146.87,3,1,1,311
13419.0,85,1,221.06,3,1,1,311
13193.0,83,1,112.08,3,1,1,311
16248.0,83,1,152.94,3,1,1,311
16921.0,83,1,154.18,3,1,1,311
18088.0,83,1,166.03,3,1,1,311
14801.0,83,1,189.34,3,1,1,311
14027.0,82,1,104.82,3,1,1,311
15886.0,82,1,181.09,3,1,1,311
17025.0,82,1,196.8,3,1,1,311
13980.0,82,1,200.14,3,1,1,311
18126.0,82,1,200.92,3,1,1,311
18169.0,82,1,202.65,3,1,1,311
16179.0,82,1,215.83,3,1,1,311
16171.0,81,1,73.2,3,1,1,311
17620.0,81,1,81.44,3,1,1,311
13690.0,81,1,172.25,3,1,1,311
14642.0,80,1,96.12,3,1,1,311
18277.0,80,1,110.38,3,1,1,311
12602.0,80,1,153.12,3,1,1,311
17913.0,80,1,190.6,3,1,1,311
16753.0,80,1,223.92,3,1,1,311
17181.0,79,1,84.4,3,1,1,311
16773.0,79,1,171.59,3,1,1,311
17279.0,79,1,187.83,3,1,1,311
13858.0,79,1,216.17,3,1,1,311
17986.0,78,1,20.8,3,1,1,311
13006.0,78,1,81.57,3,1,1,311
14089.0,78,1,158.75,3,1,1,311
15545.0,76,1,153.64,3,1,1,311
16363.0,75,1,109.36,3,1,1,311
16542.0,75,1,119.62,3,1,1,311
17785.0,75,1,131.94,3,1,1,311
16412.0,75,1,135.99,3,1,1,311
16932.0,75,1,150.23,3,1,1,311
18042.0,75,1,165.05,3,1,1,311
15335.0,75,1,170.22,3,1,1,311
14830.0,75,1,188.88,3,1,1,311
17206.0,75,1,204.24,3,1,1,311
15012.0,75,1,216.48,3,1,1,311
17534.0,75,1,223.36,3,1,1,311
15598.0,75,1,240.68,3,1,1,311
14861.0,74,1,125.79,3,1,1,311
14381.0,74,1,202.68,3,1,1,311
15327.0,74,1,208.75,3,1,1,311
15604.0,74,1,216.39,3,1,1,311
15637.0,74,1,223.36,3,1,1,311
18019.0,73,1,38.45,3,1,1,311
15853.0,73,1,110.8,3,1,1,311
15610.0,73,1,112.46,3,1,1,311
17148.0,73,1,124.88,3,1,1,311
14799.0,73,1,157.7,3,1,1,311
13366.0,72,1,56.16,3,1,1,311
15836.0,72,1,137.37,3,1,1,311
14585.0,72,1,157.05,3,1,1,311
16846.0,72,1,214.32,3,1,1,311
17125.0,72,1,230.5,3,1,1,311
15740.0,71,1,154.88,3,1,1,311
17832.0,71,1,155.37,3,1,1,311
15286.0,71,1,240.55,3,1,1,311
17836.0,69,1,110.21,3,1,1,311
13598.0,69,1,160.04,3,1,1,311
16017.0,69,1,211.88,3,1,1,311
17111.0,69,1,231.61,3,1,1,311
15844.0,68,1,130.74,3,1,1,311
17344.0,68,1,157.62,3,1,1,311
13182.0,67,1,121.18,3,1,1,311
18045.0,67,1,178.34,3,1,1,311
17895.0,66,1,95.45,3,1,1,311
16415.0,66,1,200.27,3,1,1,311
14598.0,66,1,221.97,3,1,1,311
12812.0,66,1,229.64,3,1,1,311
16680.0,65,1,183.7,3,1,1,311
16847.0,65,1,193.44,3,1,1,311
14357.0,65,1,225.12,3,1,1,311
16026.0,65,1,236.09,3,1,1,311
17684.0,65,1,239.41,3,1,1,311
14218.0,64,1,169.48,3,1,1,311
15096.0,64,1,219.39,3,1,1,311
14582.0,62,1,114.11,3,1,1,311
15748.0,62,1,144.36,3,1,1,311
14295.0,62,1,166.2,3,1,1,311
16190.0,62,1,215.08,3,1,1,311
12581.0,61,1,197.71,3,1,1,311
12588.0,61,1,214.9,3,1,1,311
15423.0,60,1,43.5,3,1,1,311
14345.0,60,1,108.98,3,1,1,311
13697.0,60,1,151.3,3,1,1,311
14485.0,60,1,162.8,3,1,1,311
14974.0,59,1,89.94,3,1,1,311
18105.0,59,1,113.48,3,1,1,311
17947.0,59,1,176.68,3,1,1,311
17999.0,59,1,190.05,3,1,1,311
13271.0,59,1,211.49,3,1,1,311
14098.0,58,1,147.35,3,1,1,311
16337.0,58,1,151.05,3,1,1,311
16914.0,58,1,183.76,3,1,1,311
13938.0,57,1,71.66,3,1,1,311
17274.0,57,1,107.82,3,1,1,311
17233.0,57,1,190.88,3,1,1,311
16887.0,57,1,192.33,3,1,1,311
17831.0,55,1,35.4,3,1,1,311
15017.0,55,1,125.58,3,1,1,311
14174.0,55,1,134.46,3,1,1,311
14039.0,55,1,152.2,3,1,1,311
13532.0,55,1,210.31,3,1,1,311
16445.0,55,1,230.51,3,1,1,311
14080.0,54,1,45.6,3,1,1,311
14073.0,54,1,151.04,3,1,1,311
17430.0,54,1,153.16,3,1,1,311
14929.0,54,1,223.88,3,1,1,311
17022.0,53,1,71.0,3,1,1,311
17219.0,53,1,114.23,3,1,1,311
13710.0,53,1,180.48,3,1,1,311
17964.0,53,1,201.45,3,1,1,311
16553.0,185,10,4110.38,2,5,5,255
12980.0,179,8,6485.58,2,5,5,255
16919.0,178,9,2052.24,2,5,5,255
12643.0,150,6,3344.64,2,5,5,255
17723.0,149,6,3276.4,2,5,5,255
13082.0,148,9,3613.63,2,5,5,255
15581.0,142,9,3351.91,2,5,5,255
18073.0,136,12,3859.82,2,5,5,255
13027.0,135,5,5472.0,2,5,5,255
14364.0,130,8,3717.35,2,5,5,255
14407.0,129,6,2157.73,2,5,5,255
16180.0,122,8,10254.18,2,5,5,255
13631.0,121,11,3070.42,2,5,5,255
17050.0,118,6,3185.64,2,5,5,255
12502.0,117,5,3723.87,2,5,5,255
15491.0,117,6,3100.09,2,5,5,255
15939.0,111,15,6115.01,2,5,5,255
15764.0,110,6,3279.97,2,5,5,255
16745.0,108,17,7180.7,2,5,5,255
16709.0,106,5,3029.87,2,5,5,255
15410.0,106,8,3450.84,2,5,5,255
18094.0,103,7,3017.3,2,5,5,255
16928.0,102,16,2698.45,2,5,5,255
12520.0,101,5,2634.26,2,5,5,255
14854.0,100,7,2740.03,2,5,5,255
14235.0,97,5,3144.86,2,5,5,255
12455.0,95,6,2466.86,2,5,5,255
14101.0,95,6,5976.79,2,5,5,255
17061.0,95,11,5232.23,2,5,5,255
13901.0,94,5,2867.2,2,5,5,255
17819.0,93,5,2724.75,2,5,5,255
18008.0,92,9,2116.19,2,5,5,255
12637.0,89,8,6002.9,2,5,5,255
12853.0,156,6,1957.1,2,5,4,254
13752.0,146,6,1175.38,2,5,4,254
16419.0,134,6,958.71,2,5,4,254
14472.0,125,7,1606.29,2,5,4,254
14410.0,114,9,1100.27,2,5,4,254
16027.0,113,6,934.62,2,5,4,254
14414.0,113,6,1279.78,2,5,4,254
16098.0,109,6,1575.03,2,5,4,254
17997.0,96,8,1962.46,2,5,4,254
17591.0,95,6,1819.37,2,5,4,254
15827.0,95,12,1645.16,2,5,4,254
16681.0,94,6,1770.34,2,5,4,254
17848.0,103,8,803.9,2,5,3,253
17027.0,100,6,877.56,2,5,3,253
16266.0,95,7,861.89,2,5,3,253
14016.0,183,3,3587.47,2,4,5,245
17337.0,173,4,1981.06,2,4,5,245
12669.0,172,3,2744.03,2,4,5,245
14461.0,170,3,2103.06,2,4,5,245
17444.0,169,3,2940.04,2,4,5,245
12840.0,165,4,2726.77,2,4,5,245
15704.0,162,4,2293.62,2,4,5,245
13802.0,160,3,4599.42,2,4,5,245
12916.0,160,4,2944.95,2,4,5,245
15245.0,156,3,2515.84,2,4,5,245
13722.0,153,3,2375.41,2,4,5,245
13869.0,145,3,2760.03,2,4,5,245
15797.0,135,4,2207.4,2,4,5,245
14930.0,130,3,2362.96,2,4,5,245
